Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_plstm	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_plstm[1]	rates_plstm[2]	rates_plstm[3]	rates_plstm[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
13060	-254921.7	-254796.7	-124.9848	52.7289	0.02403418	0.0004451795	-0.04775598	0.120571	0.269342	0.1173	0.10528	0.269619	0.117889	0.06414087	4.98118e-26	3.33765e-13	1.06227e-05	3.99999	0.300477	0.181232	0.211231	0.30706	0.01638489	3.914635
13070	-254920.7	-254795.7	-125.0047	52.7289	0.01291785	0.0004518539	0.01168302	0.116402	0.265036	0.119407	0.097506	0.281641	0.120007	0.05567008	1.38518e-47	5.57119e-24	3.57817e-10	4	0.301084	0.178403	0.212833	0.30768	0.0673531	0.8265407
13080	-254921.9	-254797.3	-124.5776	51.8714	0.03072403	0.0004605194	-0.02111776	0.12776	0.266704	0.116664	0.100711	0.273741	0.11442	0.07647465	1.41663e-20	1.7789e-10	0.00014376	3.99986	0.301084	0.178403	0.212833	0.30768	0.0553569	1.381484
13090	-254915.6	-254790.4	-125.2705	52.98727	0.03975668	0.0004560553	-0.02604302	0.127016	0.261222	0.116079	0.102622	0.275368	0.117695	0.07318863	4.00592e-16	2.9891e-08	0.00120485	3.9988	0.301303	0.178533	0.212988	0.307176	0.04714561	1.552395
13100	-254925	-254797.2	-127.7558	52.86155	0.01478656	0.0004500794	0.01021795	0.12232	0.265828	0.115174	0.11026	0.271221	0.115196	0.002211326	1.07518e-41	4.90754e-21	5.968e-09	4	0.300748	0.180046	0.212595	0.306611	0.01242928	0.1779127
13110	-254915.8	-254791	-124.8366	52.57711	0.02511562	0.0004507485	-0.01585667	0.124376	0.264075	0.115584	0.099049	0.278034	0.118882	0.04466763	5.96854e-25	1.15523e-12	1.77823e-05	3.99998	0.30111	0.179059	0.212851	0.306979	0.02881096	1.550369
13120	-254918.6	-254793	-125.6005	52.8539	0.04315518	0.0004511939	-0.01988371	0.122619	0.268251	0.120101	0.104388	0.271315	0.113326	0.02746323	6.23763e-15	1.17916e-07	0.00212921	3.99787	0.300999	0.178993	0.213142	0.306866	0.007579519	3.623347
13130	-254923.1	-254795.5	-127.5878	52.58894	0.04448567	0.0004525947	0.01628504	0.127305	0.262127	0.118053	0.0987758	0.275334	0.118406	0.1440561	1.62995e-14	1.90591e-07	0.00259858	3.9974	0.299396	0.18086	0.212007	0.307738	0.1603411	0.898435
13140	-254923.6	-254797.9	-125.6769	52.42988	0.0380839	0.0004509992	0.01991217	0.127445	0.271819	0.118926	0.0956708	0.273453	0.112686	0.09123436	8.66289e-17	1.39022e-08	0.000877009	3.99912	0.299396	0.18086	0.212007	0.307738	0.1111465	0.8208476
13150	-254919.3	-254794.4	-124.9144	52.42988	0.009441644	0.0004502182	-0.04741809	0.115223	0.266624	0.117206	0.109071	0.27658	0.115296	0.06626119	9.59749e-65	1.46692e-32	9.83976e-14	4	0.299504	0.180925	0.211723	0.307849	0.01884309	3.516471
13160	-254918.3	-254793.3	-124.9344	52.95125	0.005437891	0.0004458383	0.01567249	0.128591	0.268016	0.117818	0.100926	0.269565	0.115084	0.03095304	1.07941e-111	4.92124e-56	1.78006e-23	4	0.299504	0.180925	0.211723	0.307849	0.04662554	0.6638646
13170	-254918.9	-254794	-124.9709	52.95125	0.01647412	0.0004509924	0.00788895	0.119985	0.265993	0.117956	0.106762	0.273488	0.115817	0.04225543	1.59316e-37	5.97295e-19	4.37766e-08	4	0.299015	0.180745	0.211377	0.308862	0.05014438	0.8426753
13180	-254920.6	-254795.6	-124.9234	51.88066	0.01586208	0.0004472434	-0.0023691	0.118708	0.256869	0.116175	0.109737	0.283065	0.115446	0.03714643	6.19689e-39	1.17807e-19	2.23182e-08	4	0.300484	0.180366	0.210934	0.308215	0.03477733	1.068122
13190	-254922.5	-254797.3	-125.1702	52.86929	0.01189664	0.0004509107	-0.04476756	0.120627	0.261532	0.115975	0.112752	0.267581	0.121534	0.04593585	1.38307e-51	5.56745e-26	5.29067e-11	4	0.300484	0.180366	0.210934	0.308215	0.001168292	39.31881
13200	-254922.8	-254795.2	-127.5709	52.86929	0.02587736	0.0004543944	0.01850101	0.118666	0.263317	0.123386	0.10752	0.273778	0.113333	0.1282459	3.03011e-24	2.60277e-12	2.49095e-05	3.99998	0.299787	0.181653	0.210695	0.307865	0.1467469	0.8739257
13210	-254919.4	-254793.3	-126.0762	52.86929	0.00294433	0.0004403666	0.01948284	0.120663	0.26244	0.122974	0.0981909	0.278671	0.117061	0.09584494	1.85323e-205	6.44971e-103	6.20208e-43	4	0.300219	0.178731	0.212741	0.30831	0.1153278	0.8310655
13220	-254920.3	-254794.5	-125.8	52.99439	0.003128991	0.0004432871	-0.02068954	0.11794	0.265474	0.116816	0.102998	0.282372	0.1144	0.1081954	2.16573e-193	6.97222e-97	1.98059e-40	4	0.300219	0.178731	0.212741	0.30831	0.08750589	1.236436
13230	-254914.1	-254789.5	-124.6136	52.99439	0.03791931	0.0004515575	-0.004648958	0.126647	0.270271	0.11734	0.0989817	0.272054	0.114706	0.05472106	7.39706e-17	1.28466e-08	0.000848741	3.99915	0.300219	0.178731	0.212741	0.30831	0.05007211	1.092845
13240	-254916.8	-254790.1	-126.7121	52.99439	0.02286496	0.0004417604	-0.02502871	0.122401	0.265046	0.116938	0.104621	0.277724	0.11327	0.135524	2.60891e-27	7.63921e-14	5.76101e-06	3.99999	0.298484	0.178835	0.214192	0.308489	0.1104952	1.226514
13250	-254923.8	-254798.4	-125.3946	52.99439	0.04906978	0.0004599941	0.04067503	0.123329	0.258399	0.113073	0.109697	0.281097	0.114405	0.03948007	2.99343e-13	8.16456e-07	0.00475215	3.99525	0.298484	0.178835	0.214192	0.308489	0.0801551	0.4925459
13260	-254923.9	-254798.2	-125.6859	52.99439	0.02724517	0.0004497904	-0.005888717	0.127099	0.26084	0.115367	0.104579	0.271706	0.120408	0.02381651	4.46053e-23	9.985e-12	4.35164e-05	3.99996	0.298237	0.181069	0.211141	0.309553	0.01792779	1.328469
13270	-254923	-254797.4	-125.6403	52.84975	0.03022022	0.0004520101	0.05210789	0.126433	0.260745	0.112046	0.104074	0.276861	0.119841	0.02707916	6.67732e-21	1.22136e-10	0.000122993	3.99988	0.298237	0.181069	0.211141	0.309553	0.07918705	0.3419645
13280	-254926.4	-254800.1	-126.3126	52.84975	0.02473277	0.0004601745	0.03447648	0.119783	0.261908	0.116186	0.102017	0.27973	0.120376	0.1033181	2.54e-25	7.53642e-13	1.48941e-05	3.99999	0.299954	0.180626	0.210625	0.308795	0.1377946	0.749798
13290	-254922.6	-254798	-124.5991	52.86147	0.04411823	0.0004564303	0.01862789	0.119541	0.261379	0.115951	0.110513	0.272484	0.120132	0.05732969	1.25743e-14	1.67406e-07	0.00246244	3.99754	0.297997	0.180418	0.213199	0.308385	0.07595757	0.7547593
13300	-254923.2	-254798.3	-124.9823	52.87846	0.02608793	0.0004518901	0.02103508	0.121036	0.265679	0.119279	0.100925	0.273527	0.119555	0.02456144	4.66907e-24	3.23082e-12	2.72471e-05	3.99997	0.299906	0.179545	0.212167	0.308382	0.04559651	0.5386692
13310	-254928.8	-254803.6	-125.2287	52.67766	0.007532383	0.0004584058	0.009509472	0.118808	0.26229	0.117758	0.109388	0.270039	0.121717	0.02576919	6.5946e-81	1.21617e-40	4.35493e-17	4	0.300875	0.179296	0.211873	0.307955	0.03527866	0.7304469
13320	-254924	-254799.6	-124.4869	52.61084	0.03009013	0.0004542032	0.0007815552	0.120407	0.264287	0.119343	0.0978487	0.273673	0.124441	0.05231798	5.47627e-21	1.10609e-10	0.000118037	3.99988	0.300875	0.179296	0.211873	0.307955	0.05309954	0.9852813
13330	-254920.2	-254795.6	-124.592	52.87155	0.026918	0.0004534329	0.02236855	0.124506	0.255986	0.120033	0.1049	0.275995	0.118579	0.03928005	2.4034e-23	7.3296e-12	3.82772e-05	3.99996	0.300204	0.181128	0.2114	0.307268	0.0616486	0.6371604
13340	-254924.8	-254799.8	-125.0105	52.96931	0.005047996	0.0004531845	0.01079243	0.118041	0.264288	0.112843	0.105741	0.278208	0.120879	0.05098669	3.03255e-120	2.60855e-60	2.99149e-25	4	0.301552	0.179156	0.211654	0.307638	0.06177912	0.8253062
13350	-254922.2	-254797.3	-124.8975	52.12647	0.02617642	0.0004493937	-0.01539233	0.124879	0.269095	0.116459	0.105485	0.266069	0.118013	0.07896622	5.58782e-24	3.5344e-12	2.82815e-05	3.99997	0.300117	0.178304	0.210647	0.310932	0.06357389	1.242117
13360	-254916.3	-254791.4	-124.9691	52.93906	0.03799639	0.0004529908	-0.01096773	0.124292	0.260408	0.117372	0.104457	0.275768	0.117703	0.07146965	7.9664e-17	1.33317e-08	0.000861895	3.99914	0.299784	0.179214	0.210414	0.310588	0.06050192	1.181279
13370	-254917.9	-254793.5	-124.4071	52.87507	0.01091841	0.0004475678	0.002406507	0.124627	0.26111	0.119786	0.105027	0.276512	0.112938	0.05231442	4.0437e-56	3.01065e-28	6.06269e-12	4	0.299784	0.179214	0.210414	0.310588	0.05472092	0.9560222
13380	-254917.4	-254792.3	-125.0939	52.88369	0.03938398	0.0004587371	-0.04830327	0.123918	0.26617	0.119827	0.104785	0.270174	0.115126	0.05198467	2.8802e-16	2.53463e-08	0.00112517	3.99887	0.299784	0.179214	0.210414	0.310588	0.003681394	14.12092
13390	-254926.3	-254801.4	-124.881	52.47159	0.02483509	0.0004602629	-0.02307696	0.112547	0.266493	0.121883	0.106451	0.274808	0.117818	0.03732451	3.1998e-25	8.45875e-13	1.5625e-05	3.99998	0.299696	0.179775	0.210032	0.310497	0.01424755	2.619714
13400	-254920.3	-254795.6	-124.7404	52.37597	0.006520543	0.0004596047	0.02245296	0.119528	0.265249	0.117734	0.102716	0.276311	0.118462	0.0346081	2.60629e-93	7.64628e-47	1.16186e-19	4	0.298115	0.178486	0.214541	0.308858	0.05706107	0.6065099
13410	-254923.8	-254799.1	-124.7254	52.65134	0.02779392	0.0004517491	0.006743741	0.125623	0.258797	0.11487	0.109841	0.278122	0.112747	0.05386102	1.21797e-22	1.64988e-11	5.35983e-05	3.99995	0.298115	0.178486	0.214541	0.308858	0.06060477	0.8887259
13420	-254920.3	-254794.9	-125.4516	52.87389	0.003504547	0.0004380848	-0.05409609	0.120556	0.259061	0.118751	0.104411	0.281463	0.115758	0.05550811	9.01722e-173	1.42263e-86	3.76443e-36	4	0.298115	0.178486	0.214541	0.308858	0.001412026	39.31097
13430	-254918.3	-254793	-125.2768	52.48067	0.02040868	0.000451795	-0.0464215	0.119611	0.266337	0.11829	0.10687	0.269241	0.119652	0.04822344	1.76835e-30	1.98928e-15	1.26777e-06	4	0.29861	0.178783	0.213236	0.309371	0.001801932	26.76207
13440	-254919.2	-254795	-124.2209	52.45473	0.01416227	0.0004627468	-0.009634477	0.120506	0.263082	0.114687	0.104911	0.274726	0.122089	0.05890589	1.72456e-43	6.21565e-22	2.53169e-09	4	0.298773	0.179587	0.2121	0.30954	0.04927142	1.195539
13450	-254917.3	-254792.7	-124.5933	52.45473	0.0383832	0.0004593851	-0.04444509	0.122752	0.264186	0.117876	0.107059	0.27057	0.117557	0.05653177	1.15057e-16	1.60213e-08	0.000930179	3.99907	0.297853	0.179317	0.213757	0.309073	0.01208669	4.677194
13460	-254919.8	-254794.1	-125.6864	52.80937	0.01207278	0.0004488801	-0.02292673	0.129369	0.262106	0.117992	0.0971588	0.275701	0.117672	0.02752477	7.57181e-51	1.30265e-25	7.52874e-11	4	0.297853	0.179317	0.213757	0.309073	0.00459804	5.986197
13470	-254922.8	-254797.8	-125.0135	52.80937	0.008553823	0.0004535422	0.02379425	0.117392	0.258125	0.118	0.114494	0.28012	0.11187	0.02476087	2.31078e-71	7.19847e-36	4.16482e-15	4	0.297886	0.179337	0.213669	0.309108	0.04855512	0.5099538
13480	-254922.1	-254795.2	-126.8167	52.70537	0.01254037	0.0004598586	0.06123695	0.123022	0.262208	0.115814	0.1065	0.274933	0.117522	0.04591063	5.47785e-49	1.10793e-24	1.83044e-10	4	0.300115	0.180233	0.212392	0.30726	0.1071476	0.4284803
13490	-254916	-254790.8	-125.2038	52.83276	0.01712403	0.0004541012	0.009285342	0.118433	0.26609	0.119268	0.105343	0.271602	0.119262	0.0819588	3.88356e-36	2.94883e-18	8.49231e-08	4	0.300115	0.180233	0.212392	0.30726	0.09124414	0.8982363
13500	-254921.5	-254796.3	-125.1943	52.78904	0.0154543	0.0004448269	0.01087622	0.118019	0.265159	0.118349	0.101478	0.275786	0.121208	0.07481297	6.17581e-40	3.71917e-20	1.38312e-08	4	0.300115	0.180233	0.212392	0.30726	0.08568919	0.8730736
13510	-254933.1	-254807.8	-125.2715	52.53286	0.0455434	0.0004561291	0.02466407	0.118916	0.258103	0.116168	0.108952	0.276048	0.121814	0.03327418	3.3606e-14	2.73643e-07	0.00301932	3.99698	0.300559	0.180499	0.212022	0.306919	0.05793825	0.5743043
13520	-254931.8	-254806.2	-125.561	52.53286	0.03152812	0.0004508067	0.0331111	0.120058	0.258351	0.114462	0.104689	0.286904	0.115536	0.07367434	4.47674e-20	3.1621e-10	0.000182512	3.99982	0.300388	0.180397	0.211148	0.308067	0.1067854	0.6899287
13530	-254925.3	-254800.3	-124.9718	51.45779	0.02658263	0.0004592609	-0.04075177	0.119395	0.269165	0.11383	0.107332	0.274895	0.115383	0.07463331	1.25509e-23	5.29683e-12	3.34509e-05	3.99997	0.301098	0.178146	0.211646	0.30911	0.03388154	2.202772
13540	-254927.2	-254801.8	-125.4269	52.24535	0.03608258	0.0004599523	0.03274872	0.124092	0.258912	0.115725	0.116731	0.271218	0.113321	0.07766226	1.15074e-17	5.06774e-09	0.000576997	3.99942	0.301098	0.178146	0.211646	0.30911	0.110411	0.7033925
13550	-254927.4	-254799.8	-127.6139	52.32469	0.008623344	0.0004493452	-0.02605726	0.120495	0.252868	0.117534	0.118556	0.275456	0.115092	0.1570299	8.53487e-71	1.38343e-35	5.46193e-15	4	0.300957	0.178063	0.212293	0.308687	0.1309727	1.198952
13560	-254920.8	-254794.4	-126.4126	52.78223	0.02755646	0.0004420491	0.0206962	0.12078	0.256016	0.117811	0.112927	0.276107	0.11636	0.1087498	7.92487e-23	1.33088e-11	4.90267e-05	3.99995	0.300888	0.178022	0.212474	0.308616	0.129446	0.8401171
13570	-254922.7	-254796.9	-125.8748	52.78223	0.02360194	0.0004453101	0.01591839	0.123065	0.260444	0.116828	0.112264	0.276832	0.110567	0.09107942	1.73221e-26	1.9683e-13	8.53228e-06	3.99999	0.298941	0.178518	0.213066	0.309476	0.1069978	0.851227
13580	-254921.9	-254794.4	-127.533	52.78223	0.03884789	0.0004491038	0.04841261	0.12455	0.266274	0.123167	0.102227	0.267349	0.116434	0.08538489	1.77217e-16	1.98827e-08	0.00101736	3.99898	0.298941	0.178518	0.213066	0.309476	0.1337975	0.6381651
13590	-254920.8	-254795.6	-125.2357	52.78223	0.02476583	0.0004575299	0.03103529	0.125094	0.257934	0.116756	0.104714	0.278034	0.117467	0.06161793	2.73735e-25	7.8237e-13	1.51271e-05	3.99998	0.298941	0.178518	0.213066	0.309476	0.09265323	0.6650382
13600	-254919.8	-254794.6	-125.1789	52.78223	0.01075472	0.0004471022	0.03564781	0.123994	0.266539	0.115903	0.102676	0.273654	0.117233	0.01715822	5.85439e-57	1.14556e-28	4.05981e-12	4	0.298413	0.179918	0.21269	0.30898	0.05280603	0.3249292
13610	-254925	-254800	-124.9705	52.91971	0.03565254	0.0004511166	-0.002602481	0.112629	0.265799	0.118039	0.10475	0.279182	0.119601	0.0659738	7.24013e-18	4.0199e-09	0.000524127	3.99948	0.2985	0.17997	0.21246	0.30907	0.06337132	1.041067
13620	-254920.8	-254795.4	-125.3912	52.70952	0.03411655	0.0004475776	0.04331872	0.114365	0.263915	0.117323	0.106438	0.282111	0.115848	0.01707781	1.25772e-18	1.67568e-09	0.000364559	3.99964	0.299731	0.179654	0.212088	0.308527	0.06039652	0.2827614
13630	-254922	-254797.1	-124.9641	52.5096	0.007564122	0.0004492473	0.01549862	0.124177	0.25912	0.108605	0.107219	0.284181	0.116698	0.04314314	1.4275e-80	1.78931e-40	5.11185e-17	4	0.299651	0.179874	0.212031	0.308445	0.05864176	0.7357067
13640	-254920	-254795.3	-124.6696	52.1549	0.004020992	0.0004578229	-0.011863	0.127652	0.26033	0.11274	0.100977	0.284463	0.113838	0.07371853	1.0466e-150	1.53259e-75	1.42728e-31	4	0.299636	0.179914	0.21202	0.308429	0.06185553	1.191786
13650	-254921	-254795.3	-125.6372	52.1549	0.007592149	0.0004566981	0.05862636	0.127682	0.269179	0.116084	0.107141	0.259939	0.119975	0.02144581	2.80796e-80	2.50954e-40	5.88232e-17	4	0.299636	0.179914	0.21202	0.308429	0.08007218	0.267831
13660	-254921.6	-254795.8	-125.7316	52.94527	0.02744538	0.0004541823	0.01065496	0.119031	0.261571	0.119567	0.100368	0.287133	0.11233	0.110219	6.46502e-23	1.20208e-11	4.69991e-05	3.99995	0.29966	0.179929	0.211957	0.308454	0.1208739	0.9118506
13670	-254920.2	-254795.5	-124.7511	51.75686	0.0330509	0.0004490972	0.0308213	0.12177	0.266718	0.116332	0.103955	0.271744	0.119481	0.04213034	3.39366e-19	8.70508e-10	0.000277821	3.99972	0.3002	0.180493	0.212339	0.306968	0.07295164	0.5775105
13680	-254919.4	-254791	-128.4069	52.63796	0.004987645	0.0004621308	-0.005579142	0.119411	0.264511	0.11712	0.104927	0.273586	0.120445	0.1854857	1.09313e-121	4.95259e-61	1.50111e-25	4	0.29985	0.180442	0.211273	0.308434	0.1799066	1.031011
13690	-254927.3	-254802.6	-124.6746	52.55288	0.003617873	0.00046577	0.02591689	0.125787	0.264922	0.110971	0.100672	0.279873	0.117775	0.0675362	2.16938e-167	6.97778e-84	4.92498e-35	4	0.298778	0.180719	0.211597	0.308907	0.0934531	0.7226749
13700	-254917.9	-254793.5	-124.422	51.8774	0.02870481	0.0004685753	-0.04132492	0.125749	0.263631	0.114681	0.101709	0.275649	0.118581	0.05873567	5.92862e-22	3.6398e-11	7.44269e-05	3.99993	0.298778	0.180719	0.211597	0.308907	0.01741075	3.373529
13710	-254921.5	-254796.2	-125.2767	52.31163	0.02926184	0.0004684921	-0.04700856	0.123832	0.260997	0.121401	0.105911	0.270416	0.117443	0.0880277	1.48654e-21	5.76326e-11	9.00626e-05	3.99991	0.298506	0.181463	0.211404	0.308626	0.04101914	2.146015
13720	-254926.9	-254799.2	-127.614	51.33381	0.05769674	0.0004729224	0.07034179	0.123052	0.262572	0.115361	0.104337	0.272939	0.12174	0.05783639	2.04223e-11	6.73885e-06	0.01141	3.98858	0.298506	0.181463	0.211404	0.308626	0.1281782	0.4512187
13730	-254916.2	-254790.9	-125.337	52.89833	0.0364723	0.0004598071	-0.01184815	0.122699	0.264687	0.11503	0.104038	0.272157	0.121391	0.1076742	1.73477e-17	6.22203e-09	0.000628271	3.99937	0.300404	0.180338	0.210093	0.309165	0.09582606	1.123642
13740	-254925.4	-254799.8	-125.5721	52.94183	0.02416976	0.0004630073	-0.0008276217	0.121447	0.251552	0.119393	0.106133	0.277639	0.123836	0.02412171	6.88396e-26	3.92364e-13	1.13602e-05	3.99999	0.298821	0.179387	0.214258	0.307535	0.02329409	1.035529
13750	-254916.4	-254791.9	-124.4588	52.89157	0.01138116	0.0004652643	-0.006214218	0.120352	0.260059	0.116293	0.113242	0.270431	0.119622	0.05416609	7.05893e-54	3.97761e-27	1.76965e-11	4	0.299932	0.179369	0.212021	0.308678	0.04795187	1.129593
13760	-254910.6	-254786	-124.569	52.89157	0.03226014	0.0004549404	-0.006433889	0.123012	0.266063	0.115487	0.102718	0.276676	0.116045	0.0554901	1.214e-19	5.20687e-10	0.000224471	3.99978	0.299932	0.179369	0.212021	0.308678	0.04905621	1.131153
13770	-254917.5	-254791.8	-125.6711	52.49797	0.009464755	0.0004500436	-0.04944375	0.119468	0.265121	0.120639	0.107656	0.271483	0.115634	0.07747134	1.3736e-64	1.75492e-32	1.05997e-13	4	0.299839	0.179621	0.211956	0.308583	0.0280276	2.76411
13780	-254919.4	-254794.8	-124.6021	52.13298	0.04488188	0.0004515773	-0.01889057	0.126918	0.260925	0.118826	0.108219	0.272344	0.112768	0.07611164	2.14595e-14	2.18681e-07	0.00275112	3.99725	0.299839	0.179621	0.211956	0.308583	0.05722107	1.330133
13790	-254916.7	-254791.3	-125.4196	52.91701	0.04271795	0.0004575443	-0.02974936	0.123784	0.263668	0.118886	0.105724	0.274111	0.113827	0.03721223	4.49013e-15	1.00048e-07	0.00198889	3.99801	0.299839	0.179621	0.211956	0.308583	0.007462873	4.986314
13800	-254932.6	-254807.7	-124.9797	52.91701	0.0240153	0.0004534518	-0.006717424	0.128747	0.262924	0.118872	0.103876	0.269892	0.11569	0.05928786	4.76041e-26	3.26285e-13	1.05233e-05	3.99999	0.301156	0.18041	0.212887	0.305547	0.05257044	1.127779
13810	-254915.1	-254790.4	-124.7036	52.68873	0.02308766	0.0004645801	-0.02198014	0.117792	0.268924	0.116658	0.108803	0.276052	0.111771	0.04631121	4.68198e-27	1.02335e-13	6.50413e-06	3.99999	0.299655	0.179511	0.211825	0.30901	0.02433108	1.903377
13820	-254918.1	-254792.7	-125.3602	51.92964	0.005057437	0.0004608036	0.01390459	0.117763	0.265109	0.118534	0.103523	0.276399	0.118673	0.01704071	5.06348e-120	3.37069e-60	3.32728e-25	4	0.299454	0.179391	0.212352	0.308803	0.0309453	0.550672
13830	-254923.5	-254797.9	-125.531	52.28721	0.03385885	0.0004635037	-0.01212188	0.128301	0.260506	0.117861	0.099505	0.275528	0.118299	0.111715	9.23188e-19	1.43567e-09	0.000341911	3.99966	0.299565	0.179087	0.21243	0.308918	0.0995931	1.121714
13840	-254915.8	-254790.6	-125.1761	52.28721	0.006843862	0.0004618551	0.01571991	0.121725	0.259911	0.117636	0.11088	0.27833	0.111517	0.02032035	5.99781e-89	1.15991e-44	9.3395e-19	4	0.299565	0.179087	0.21243	0.308918	0.03604026	0.5638237
13850	-254915.1	-254789.7	-125.4161	52.9013	0.03187034	0.0004466336	0.0438342	0.120614	0.257475	0.118388	0.109448	0.28011	0.113964	0.007665668	7.17767e-20	4.00381e-10	0.000201289	3.9998	0.299565	0.179087	0.21243	0.308918	0.05149986	0.1488483
13860	-254916.8	-254791.9	-124.9102	52.37323	0.01204417	0.0004535698	0.02857175	0.124978	0.259627	0.115932	0.105127	0.277216	0.11712	0.03426428	5.76379e-51	1.13653e-25	7.11434e-11	4	0.298433	0.17876	0.213025	0.309782	0.06283604	0.5452967
13870	-254918.7	-254793.6	-125.1108	52.78869	0.03263512	0.000454983	-0.02897697	0.125599	0.260917	0.116508	0.107387	0.278594	0.110995	0.04665199	1.98896e-19	6.66448e-10	0.000248676	3.99975	0.298433	0.17876	0.213025	0.309782	0.01767502	2.639431
13880	-254922.4	-254796.9	-125.4455	52.89688	0.02527453	0.0004435322	0.03893071	0.125758	0.261247	0.116655	0.100556	0.282871	0.112913	0.01826019	8.44465e-25	1.3741e-12	1.91097e-05	3.99998	0.297412	0.178148	0.215717	0.308723	0.0571909	0.3192849
13890	-254924.8	-254799.7	-125.0831	52.89688	0.02481592	0.0004432286	0.001114239	0.122482	0.260752	0.116434	0.105338	0.282334	0.11266	0.03795244	3.06473e-25	8.27831e-13	1.54858e-05	3.99998	0.301742	0.177334	0.214731	0.306194	0.03906668	0.9714785
13900	-254919.5	-254794	-125.5608	52.88303	0.03497044	0.0004385883	-0.04947725	0.120752	0.263003	0.118178	0.10222	0.281744	0.114102	0.07220928	3.3917e-18	2.75154e-09	0.000447847	3.99955	0.300469	0.177085	0.214429	0.308017	0.02273203	3.176544
13910	-254921.4	-254795.6	-125.8262	52.88303	0.005764267	0.0004382956	0.0391665	0.124524	0.266071	0.11733	0.103614	0.274261	0.1142	0.05250589	2.00426e-105	6.70571e-53	3.55879e-22	4	0.297976	0.179136	0.21265	0.310239	0.09167239	0.5727558
13920	-254918.8	-254794.3	-124.543	52.88303	0.03685003	0.0004512804	0.003823309	0.122258	0.261811	0.118062	0.106506	0.27387	0.117492	0.05061989	2.56106e-17	7.55974e-09	0.000681139	3.99932	0.298574	0.179048	0.211516	0.310862	0.0544432	0.9297744
13930	-254914.9	-254788.6	-126.3039	52.90819	0.04174377	0.0004362395	-0.01121515	0.124326	0.259769	0.116586	0.107594	0.274122	0.117602	0.02100016	2.10582e-15	6.85216e-08	0.00169985	3.9983	0.299807	0.179787	0.212451	0.307954	0.009785002	2.146157
13940	-254917.5	-254792.6	-124.9262	52.90819	0.02572996	0.0004442719	-0.01694421	0.121569	0.264008	0.114325	0.105619	0.282524	0.111954	0.06366391	2.22939e-24	2.23257e-12	2.33732e-05	3.99998	0.299765	0.179902	0.212422	0.307911	0.0467197	1.362678
