Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_ursinae	alpha_plstm	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_plstm[1]	rates_plstm[2]	rates_plstm[3]	rates_plstm[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
3679	1	-255450.3	-255322.4	-127.9208	52.8333	0.00211237	0.0005035003	0.1153564	0.121622	0.266176	0.120288	0.102795	0.273819	0.1153	0.006124142	5.40479e-286	3.48335e-143	1.20236e-59	4	0.29935	0.178893	0.212836	0.308921	0.1214806	0.05041253
3680	0	-254927.5	-254803.1	-124.3814	52.36662	0.03099905	0.0004635021	-0.002151203	0.128177	0.276708	0.110053	0.0982032	0.271829	0.115029	0.07014802	2.11391e-20	2.17299e-10	0.000156206	3.99984	0.30043	0.179375	0.209731	0.310465	0.06799681	1.031637
3681	1	-255445.1	-255319.8	-125.3251	52.8333	0.0007147834	0.0004955784	-0.02910238	0.125674	0.264435	0.11951	0.100307	0.271914	0.118161	0.1277294	0	0	2.71608e-175	4	0.29935	0.178893	0.212836	0.308921	0.09862697	1.295075
3682	0	-254923.1	-254798.3	-124.7579	52.84814	0.0406359	0.0004620335	-0.04067776	0.121616	0.25332	0.122733	0.104851	0.276886	0.120593	0.06076774	8.51711e-16	4.35816e-08	0.00140889	3.99859	0.297648	0.179179	0.215584	0.30759	0.02008998	3.024778
3683	1	-255440.6	-255316.5	-124.1473	52.8333	0.03593539	0.0005003988	0.08021323	0.12601	0.270849	0.115982	0.101051	0.268918	0.117189	0.00347716	9.83205e-18	4.68439e-09	0.000558471	3.99944	0.29935	0.178893	0.212836	0.308921	0.08369039	0.0415479
3684	0	-254916.8	-254792.2	-124.5904	52.54395	0.008218324	0.0004630043	-0.04407527	0.117349	0.27073	0.118952	0.106043	0.267682	0.119244	0.05284695	3.09346e-74	2.63388e-37	1.05524e-15	4	0.299368	0.180214	0.21105	0.309367	0.008771677	6.024726
3685	1	-255435.7	-255312	-123.7709	52.8333	0.03976006	0.0005024238	0.001430208	0.12453	0.261706	0.117976	0.108612	0.267986	0.11919	0.04181211	4.0178e-16	2.99353e-08	0.00120559	3.99879	0.299566	0.178422	0.21294	0.309073	0.04324231	0.9669257
3686	0	-254919.1	-254793.7	-125.3696	52.45509	0.01304504	0.0004632153	-0.02700454	0.119224	0.26127	0.120229	0.101172	0.277581	0.120524	0.02938081	3.94369e-47	9.40029e-24	4.44579e-10	4	0.299619	0.180365	0.210388	0.309627	0.002376267	12.36427
3687	1	-255444.5	-255320.9	-123.5779	52.8333	0.02507941	0.0004929439	-0.007771857	0.125819	0.264416	0.116016	0.109255	0.27076	0.113734	0.05185035	5.51149e-25	1.11012e-12	1.74908e-05	3.99998	0.299654	0.178025	0.212467	0.309854	0.04407849	1.176319
3688	0	-254916.5	-254791.5	-125.0659	52.54043	0.003135212	0.0004554394	-0.02031444	0.12014	0.270724	0.112596	0.101921	0.278168	0.116451	0.09308616	5.21671e-193	1.0821e-96	2.37697e-40	4	0.298019	0.18016	0.212547	0.309274	0.07277172	1.279153
3689	1	-255443.3	-255320	-123.2987	52.8333	0.01609939	0.0005097173	0.06306205	0.127591	0.259169	0.120585	0.10125	0.277378	0.114026	0.005219156	2.24716e-38	2.24332e-19	2.91571e-08	4	0.299654	0.178025	0.212467	0.309854	0.06828121	0.0764362
3690	0	-254922.4	-254794.5	-127.8913	52.71583	0.01606152	0.0004505472	-0.05601926	0.124379	0.267699	0.116634	0.100783	0.275061	0.115445	0.1245992	1.83427e-38	2.02678e-19	2.79543e-08	4	0.297941	0.180112	0.212022	0.309924	0.06857998	1.816846
3691	1	-255443.6	-255319.7	-123.9096	52.8333	0.0259222	0.0005006404	-0.02383929	0.129407	0.260749	0.120241	0.109298	0.271259	0.109046	0.1021681	3.32426e-24	2.72616e-12	2.53929e-05	3.99997	0.299654	0.178025	0.212467	0.309854	0.0783288	1.304349
3692	0	-254920.9	-254795.9	-125.0126	52.96701	0.02609727	0.0004496142	0.01651916	0.123426	0.269247	0.120551	0.0995616	0.27013	0.117084	0.0369367	4.75872e-24	3.26169e-12	2.73548e-05	3.99997	0.297941	0.180112	0.212022	0.309924	0.05345586	0.6909757
3693	1	-255443.1	-255319.7	-123.3953	52.8333	0.050919	0.0005049271	-0.005959189	0.117772	0.263185	0.117153	0.103808	0.285158	0.112923	0.07164591	8.34881e-13	1.3633e-06	0.0058787	3.99412	0.297616	0.178198	0.214032	0.310155	0.06568672	1.090721
3694	0	-254917.8	-254792.3	-125.5249	52.82274	0.02092601	0.0004583463	0.05302812	0.123312	0.270514	0.11875	0.102375	0.266952	0.118097	0.001066634	9.48036e-30	4.60579e-15	1.79616e-06	4	0.297726	0.179982	0.211869	0.310423	0.05409475	0.01971788
3695	1	-255448.3	-255324.8	-123.5072	52.8333	0.006493849	0.0005012519	-0.006279062	0.117268	0.270026	0.116651	0.108924	0.275813	0.111318	0.07457338	1.0876e-93	4.93941e-47	9.69148e-20	4	0.297616	0.178198	0.214032	0.310155	0.06829431	1.091941
3696	0	-254924.1	-254798.5	-125.5995	52.32235	0.05135784	0.0004572334	-0.05492205	0.121227	0.265287	0.116741	0.108608	0.279149	0.108988	0.05949322	1.05347e-12	1.53136e-06	0.00616922	3.99383	0.298116	0.178908	0.212146	0.31083	0.004571175	13.01486
3697	1	-255446.8	-255322.6	-124.1702	52.07157	0.008122716	0.0005143452	-0.03638015	0.119493	0.266907	0.117637	0.109903	0.272799	0.113261	0.1277779	4.24781e-75	9.76023e-38	6.98903e-16	4	0.30088	0.178664	0.212508	0.307947	0.0913977	1.398042
3698	0	-254922.1	-254796.8	-125.2711	51.94835	0.0003536723	0.0004490911	0.03810476	0.119207	0.269337	0.114796	0.101314	0.273899	0.121447	0.01796162	0	0	0	4	0.300363	0.179828	0.211971	0.307838	0.05606638	0.3203635
3699	1	-255440.5	-255317.3	-123.1854	52.65607	0.03265215	0.0005126234	0.06492434	0.121006	0.258227	0.118316	0.109811	0.279475	0.113165	0.02843412	2.03349e-19	6.73866e-10	0.000249821	3.99975	0.300418	0.17839	0.212182	0.30901	0.09335846	0.3045693
3700	0	-254918.9	-254793.4	-125.538	52.83565	0.02863828	0.0004548698	0.05560109	0.118208	0.265273	0.115236	0.103289	0.275733	0.12226	0.02255735	5.29949e-22	3.44128e-11	7.27149e-05	3.99993	0.297684	0.180632	0.21247	0.309214	0.07815844	0.2886105
3701	1	-255447.1	-255323.3	-123.8124	52.28315	0.02150423	0.0005173869	0.0008998266	0.120775	0.262835	0.122907	0.115457	0.266813	0.111213	0.0960367	5.62861e-29	1.1222e-14	2.59921e-06	4	0.299398	0.179314	0.213328	0.30796	0.09693652	0.9907174
3702	0	-254919.8	-254794.8	-125.0064	52.83993	0.006125384	0.0004556113	0.01857383	0.12571	0.263541	0.115652	0.10826	0.271034	0.115803	0.04931342	2.88069e-99	8.039e-50	6.74661e-21	4	0.297616	0.181442	0.211799	0.309143	0.06788724	0.7264018
3703	1	-255443	-255319.3	-123.7477	52.46622	0.008449545	0.0005178287	-0.005726514	0.121515	0.26484	0.114575	0.110836	0.271827	0.116408	0.106323	3.127e-72	2.64807e-36	2.75008e-15	4	0.300037	0.179697	0.21171	0.308556	0.1005965	1.056926
3704	0	-254926.5	-254801.8	-124.643	52.9997	0.0352698	0.0004573272	0.01539609	0.125323	0.262515	0.115202	0.108952	0.2699	0.118109	0.03210262	4.74816e-18	3.25551e-09	0.000480213	3.99952	0.299597	0.18093	0.211201	0.308272	0.04749871	0.675863
3705	1	-255447.6	-255322.2	-125.4161	52.46622	0.04490952	0.0005082513	-0.02648312	0.122363	0.266688	0.115375	0.105646	0.273724	0.116204	0.1460514	2.18714e-14	2.20769e-07	0.00276199	3.99724	0.30055	0.179565	0.211554	0.30833	0.1195683	1.221489
3706	0	-254920	-254794.6	-125.4042	52.8097	0.01272116	0.0004619735	-0.02846927	0.12241	0.255724	0.117422	0.10637	0.281321	0.116753	0.09434588	2.63571e-48	2.43025e-24	2.53591e-10	4	0.299579	0.18092	0.211189	0.308312	0.0658766	1.432161
3707	1	-255448.2	-255324.9	-123.3243	52.46622	0.02675704	0.0005072923	-0.04071275	0.127076	0.264713	0.116307	0.104864	0.271697	0.115344	0.04655975	1.76316e-23	6.27797e-12	3.58948e-05	3.99996	0.299914	0.178424	0.212001	0.309662	0.005847001	7.963014
3708	0	-254919.1	-254793.1	-126.0405	52.86161	0.03888126	0.0004557883	-0.06504325	0.122161	0.261709	0.115354	0.108482	0.272687	0.119606	0.07702667	1.82728e-16	2.01895e-08	0.00102384	3.99898	0.300666	0.177695	0.211955	0.309684	0.01198342	6.427772
3709	1	-255449	-255325.2	-123.8367	52.85348	0.02645045	0.000495483	-0.06946593	0.123616	0.263559	0.118222	0.112313	0.268244	0.114044	0.08129162	9.67178e-24	4.64984e-12	3.16907e-05	3.99997	0.299167	0.177979	0.213963	0.308891	0.01182568	6.874159
3710	0	-254922	-254797.2	-124.7763	52.86161	0.0005642701	0.00045869	-0.01127572	0.120645	0.267088	0.113493	0.102687	0.276478	0.11961	0.07174434	0	0	6.4543e-222	4	0.300666	0.177695	0.211955	0.309684	0.06046863	1.186472
3711	1	-255447.9	-255324.5	-123.3951	52.85348	0.0270392	0.0005157412	0.05595898	0.116511	0.261207	0.117602	0.110918	0.278407	0.115356	0.01948002	3.02743e-23	8.2262e-12	4.01547e-05	3.99996	0.299167	0.177979	0.213963	0.308891	0.075439	0.2582221
3712	0	-254930.2	-254805.4	-124.7481	52.6496	0.00732881	0.0004479452	0.007955527	0.119559	0.265802	0.11741	0.102193	0.275147	0.119889	0.03216451	3.9719e-83	9.43858e-42	1.50752e-17	4	0.300817	0.177784	0.212062	0.309337	0.04012004	0.8017069
3713	1	-255445	-255319.2	-125.802	52.42911	0.02941594	0.0005046599	-0.02620377	0.121459	0.265557	0.11956	0.114624	0.2658	0.113	0.1517132	1.90524e-21	6.52452e-11	9.48201e-05	3.99991	0.299005	0.177883	0.213847	0.309265	0.1255094	1.208779
3714	0	-254925.2	-254800.1	-125.1024	52.88349	0.03319348	0.0004482305	0.0394401	0.127106	0.269736	0.112965	0.103705	0.265532	0.120956	0.020045	4.06358e-19	9.52549e-10	0.000288399	3.99971	0.299453	0.18108	0.210258	0.30921	0.0594851	0.3369751
3715	1	-255449.7	-255326.1	-123.6417	52.42911	0.02516674	0.0004986094	-0.02893566	0.120328	0.262521	0.118194	0.114528	0.276537	0.107892	0.08871925	6.67665e-25	1.22183e-12	1.82007e-05	3.99998	0.297641	0.181632	0.212872	0.307855	0.05978358	1.484007
3716	0	-254919.4	-254794.8	-124.5976	52.83223	0.0005843166	0.000453823	0.01236127	0.119931	0.268619	0.114193	0.108125	0.269367	0.119765	0.04578944	0	0	2.54751e-214	4	0.300198	0.179042	0.210781	0.309979	0.05815072	0.787427
3717	1	-255455.2	-255331.3	-123.8963	52.42911	0.01678479	0.0005098983	0.0007238245	0.123482	0.263591	0.119019	0.109394	0.268143	0.11637	0.08788871	7.56237e-37	1.3013e-18	6.04768e-08	4	0.29732	0.181327	0.213128	0.308225	0.08861253	0.9918316
3718	0	-254916.1	-254791.7	-124.417	52.86306	0.008159111	0.000454259	-0.009866635	0.12254	0.264313	0.11881	0.109218	0.275226	0.109893	0.06298117	9.09468e-75	1.42814e-37	8.18511e-16	4	0.298746	0.179903	0.212873	0.308479	0.05311454	1.185761
3719	1	-255445.3	-255321.1	-124.2026	52.58651	0.01607203	0.0004871218	-0.03154123	0.11902	0.265446	0.117484	0.109031	0.270031	0.118988	0.09190917	1.94081e-38	2.08481e-19	2.82837e-08	4	0.2984	0.181985	0.210269	0.309345	0.06036795	1.522483
3720	0	-254925.8	-254800.8	-125.0041	52.98008	0.002736356	0.000464538	-0.0279325	0.128055	0.262713	0.115555	0.110304	0.267861	0.115512	0.03216909	5.32841e-221	1.09366e-110	3.69345e-46	4	0.299336	0.180258	0.211317	0.309089	0.004236592	7.593153
3721	1	-255443.8	-255320.1	-123.6974	52.58651	0.002007704	0.0005009265	0.06244896	0.11946	0.266158	0.117798	0.107788	0.270754	0.118042	0.005253998	7.4854e-301	1.29634e-150	9.92226e-63	4	0.297553	0.181469	0.212511	0.308467	0.06770296	0.07760367
3722	0	-254930.3	-254805.7	-124.5186	52.56994	0.0001263699	0.000454147	-0.0080639	0.127977	0.260653	0.115222	0.113007	0.267699	0.115442	0.04672054	0	0	0	4	0.299487	0.180349	0.210919	0.309245	0.03865664	1.208603
3723	1	-255443.2	-255319.8	-123.437	52.83607	0.004013195	0.0004948574	0.01137398	0.121341	0.262607	0.115454	0.110686	0.275018	0.114894	0.05254293	5.3565e-151	1.09642e-75	1.24206e-31	4	0.297553	0.181469	0.212511	0.308467	0.06391692	0.8220505
3724	0	-254923.4	-254798.8	-124.6744	51.9252	0.009775746	0.0004671075	0.01751396	0.118969	0.267073	0.116735	0.105765	0.277333	0.114125	0.07574237	1.45029e-62	1.80319e-31	2.78747e-13	4	0.299955	0.179068	0.211249	0.309728	0.09325632	0.8121955
3725	1	-255443.2	-255319.4	-123.8347	52.54166	0.04680663	0.0004805978	-0.03513972	0.126858	0.26999	0.115246	0.107337	0.270799	0.109769	0.06854546	7.64e-14	4.12551e-07	0.00358001	3.99642	0.298063	0.179647	0.212874	0.309416	0.03340574	2.051907
3726	0	-254925.9	-254798.8	-127.0288	52.46903	0.0371429	0.0004637163	0.02232934	0.122688	0.2577	0.118429	0.101889	0.279205	0.120089	0.1369635	3.44529e-17	8.76797e-09	0.000724354	3.99928	0.300154	0.178789	0.211389	0.309668	0.1592929	0.8598221
3727	1	-255438.8	-255315	-123.8403	52.54166	0.005650359	0.0004870557	-0.01889438	0.122045	0.262275	0.116068	0.106325	0.271429	0.121858	0.06223129	1.57165e-107	5.93813e-54	1.30124e-22	4	0.297844	0.179515	0.213453	0.309189	0.04333691	1.435988
3728	0	-254923.1	-254797.9	-125.1598	52.80519	0.0004749579	0.0004600764	-0.02339889	0.119554	0.265418	0.117087	0.10829	0.272074	0.117576	0.09905222	0	0	1.49337e-263	4	0.300154	0.178789	0.211389	0.309668	0.07565333	1.309291
3729	1	-255446.3	-255320.8	-125.4596	52.54166	0.03390804	0.0005005429	-0.02446568	0.122443	0.256457	0.119326	0.103759	0.281534	0.116481	0.1313069	9.79674e-19	1.47893e-09	0.000346149	3.99965	0.29819	0.178561	0.213701	0.309548	0.1068412	1.228991
3730	0	-254929.7	-254804	-125.693	52.65325	0.01571782	0.0004696821	-0.009921443	0.124698	0.259646	0.117479	0.0993991	0.28675	0.112029	0.1201866	2.77854e-39	7.88855e-20	1.88964e-08	4	0.296904	0.179619	0.212371	0.311106	0.1102651	1.089978
3731	1	-255452.2	-255326.7	-125.4774	52.54166	0.02729442	0.0004963931	-0.0147205	0.129033	0.256618	0.123088	0.103121	0.274191	0.113949	0.1265189	4.88942e-23	1.0454e-11	4.43531e-05	3.99996	0.298724	0.178881	0.212293	0.310102	0.1117984	1.13167
3732	0	-254929.3	-254804.6	-124.6856	52.16771	0.02365807	0.0004715437	0.03089706	0.124042	0.25828	0.119513	0.0988763	0.28286	0.116428	0.0468877	1.99122e-26	2.11032e-13	8.78254e-06	3.99999	0.297224	0.178735	0.2126	0.311441	0.07778476	0.6027878
3733	1	-255444.3	-255320.7	-123.6791	52.54166	0.02323071	0.0004939583	0.05398	0.130163	0.258867	0.118077	0.105377	0.272645	0.11487	0.01207269	6.77629e-27	1.23112e-13	7.02264e-06	3.99999	0.299552	0.17868	0.212881	0.308887	0.06605269	0.1827736
3734	0	-254923.7	-254798.7	-124.9684	52.66088	0.0429439	0.0004592702	0.01092226	0.122692	0.255469	0.119364	0.105602	0.279782	0.117091	0.02445208	5.32598e-15	1.08961e-07	0.00206057	3.99794	0.300928	0.177793	0.211479	0.3098	0.03537434	0.6912378
3735	1	-255444.6	-255321.2	-123.4761	52.12431	0.02031831	0.0004849574	-0.05113168	0.129463	0.257475	0.118414	0.109217	0.271178	0.114253	0.06655432	1.3073e-30	1.71042e-15	1.19075e-06	4	0.299552	0.17868	0.212881	0.308887	0.01542265	4.315363
3736	0	-254927	-254802.5	-124.542	52.66088	0.03095909	0.0004605592	-0.03117504	0.121255	0.266506	0.110659	0.10866	0.272439	0.120481	0.05295978	1.99534e-20	2.11118e-10	0.000154346	3.99985	0.299272	0.178214	0.21198	0.310534	0.02178473	2.43105
3737	1	-255444.2	-255320.3	-123.8302	52.86835	0.02938887	0.0004882893	-0.007120262	0.119008	0.267012	0.11986	0.103079	0.270756	0.120284	0.05515292	1.82433e-21	6.38449e-11	9.39703e-05	3.99991	0.299904	0.17889	0.213132	0.308073	0.04803266	1.148238
3738	0	-254925.2	-254799.9	-125.2727	52.00001	0.04641463	0.0004572275	-0.04962353	0.116293	0.273984	0.115743	0.103073	0.278113	0.112795	0.07783377	5.94961e-14	3.64074e-07	0.00339907	3.9966	0.298949	0.178296	0.212078	0.310677	0.02821024	2.759061
3739	1	-255446.1	-255320.7	-125.4419	52.86835	0.03228019	0.0004838356	0.0890735	0.121325	0.267902	0.120351	0.106127	0.271219	0.113076	0.007633323	1.24683e-19	5.27679e-10	0.000225717	3.99977	0.299904	0.17889	0.213132	0.308073	0.09670682	0.07893262
3740	0	-254927.9	-254802.5	-125.4186	52.85422	0.02763663	0.0004621922	0.0108503	0.114976	0.268646	0.11709	0.103348	0.284421	0.111518	0.0979669	9.16996e-23	1.43161e-11	5.05335e-05	3.99995	0.298949	0.178296	0.212078	0.310677	0.1088172	0.9002887
3741	1	-255452.3	-255328.2	-124.1697	52.86835	0.0273428	0.0004821669	-0.03347467	0.115965	0.256675	0.116618	0.10365	0.286099	0.120993	0.07989565	5.34913e-23	1.09343e-11	4.51876e-05	3.99995	0.30139	0.17851	0.21268	0.307419	0.04642097	1.721111
3742	0	-254933.4	-254807.1	-126.2976	51.72838	0.01944924	0.000465129	0.000816073	0.115371	0.259134	0.117492	0.105392	0.285396	0.117214	0.01532436	6.19994e-32	3.72513e-16	6.32587e-07	4	0.298949	0.178296	0.212078	0.310677	0.01614044	0.9494392
3743	1	-255452.7	-255326.6	-126.0561	52.519	0.03473233	0.000486517	-0.09200769	0.117499	0.259146	0.119601	0.107992	0.285351	0.110411	0.09586664	2.58471e-18	2.40205e-09	0.000423305	3.99958	0.297786	0.180474	0.213351	0.308389	0.00385895	24.84267
3744	0	-254929.8	-254805	-124.7336	52.14988	0.02653262	0.000464158	0.01256364	0.117475	0.262782	0.119635	0.104169	0.276587	0.119352	0.0722867	1.1376e-23	5.04286e-12	3.27758e-05	3.99997	0.300047	0.178951	0.212857	0.308144	0.08485033	0.8519318
3745	1	-255449.6	-255322.5	-127.1124	52.519	0.004976887	0.0004769012	-0.07443495	0.116701	0.267192	0.122619	0.10491	0.2738	0.114779	0.1398971	5.99417e-122	3.66743e-61	1.32515e-25	4	0.297786	0.180474	0.213351	0.308389	0.0654622	2.137068
3746	0	-254928.6	-254803.1	-125.4483	51.99145	0.0294094	0.0004572928	0.03549741	0.123906	0.262716	0.115346	0.0941547	0.282785	0.121093	0.004695389	1.88539e-21	6.49044e-11	9.46143e-05	3.99991	0.300047	0.178951	0.212857	0.308144	0.0401928	0.1168217
3747	1	-255457.9	-255332.7	-125.2113	52.519	0.02347909	0.0004840925	-0.02428733	0.119622	0.269921	0.113159	0.109719	0.274577	0.113002	0.02629749	1.27392e-26	1.68798e-13	8.00528e-06	3.99999	0.297566	0.181081	0.213193	0.308161	0.002010158	13.0823
3748	0	-254919.1	-254794.7	-124.4473	51.93431	0.03336618	0.0004599447	-0.001775415	0.122549	0.261044	0.116213	0.108133	0.275001	0.11706	0.07782303	5.04396e-19	1.06124e-09	0.000301621	3.9997	0.299605	0.180161	0.212544	0.30769	0.07604761	1.023346
3749	1	-255444.3	-255320	-124.2951	52.519	0.05097622	0.0004762331	-0.01705732	0.125312	0.257123	0.117552	0.103341	0.282345	0.114327	0.06740386	8.60779e-13	1.38428e-06	0.00591607	3.99408	0.299916	0.179736	0.21161	0.308738	0.05034654	1.338798
3750	0	-254924.1	-254798.7	-125.4463	51.83136	0.02135617	0.0004496002	0.02274476	0.120478	0.266066	0.116251	0.100601	0.278889	0.117714	0.09173267	3.60008e-29	8.97495e-15	2.36904e-06	4	0.298434	0.180462	0.212899	0.308205	0.1144774	0.8013166
3751	1	-255443.2	-255316.8	-126.3679	52.519	0.04540674	0.0004825268	-0.004754156	0.126555	0.261989	0.119777	0.106838	0.269975	0.114867	0.01414234	3.06647e-14	2.61397e-07	0.00296251	3.99704	0.299916	0.179736	0.21161	0.308738	0.009388187	1.506398
3752	0	-254916.1	-254791.3	-124.8432	52.19894	0.03448071	0.0004542375	-0.01415767	0.120748	0.266662	0.120067	0.100428	0.274872	0.117222	0.04389544	1.93167e-18	2.07659e-09	0.000398492	3.9996	0.298539	0.180175	0.212973	0.308313	0.02973777	1.476084
3753	1	-255441	-255316.6	-124.3913	52.7713	0.0283514	0.0004835282	-0.05887123	0.120621	0.265609	0.116832	0.109511	0.27285	0.114577	0.08615945	3.24736e-22	2.69388e-11	6.56901e-05	3.99993	0.299916	0.179736	0.21161	0.308738	0.02728822	3.157386
3754	0	-254922	-254796.9	-125.125	52.40144	0.05599886	0.0004482054	0.02494125	0.125071	0.267206	0.12078	0.101276	0.268316	0.117351	0.01970589	9.85921e-12	4.68292e-06	0.00981028	3.99019	0.298217	0.179981	0.212744	0.309057	0.04464714	0.4413696
3755	1	-255449.7	-255324.8	-124.9034	52.7713	0.0154536	0.0004896543	-0.05210865	0.117225	0.263888	0.117675	0.102634	0.278312	0.120265	0.1077232	6.15084e-40	3.71164e-20	1.38195e-08	4	0.299916	0.179736	0.21161	0.308738	0.05561459	1.93696
3756	0	-254916.4	-254791	-125.33	52.47787	0.02409301	0.0004597066	0.004206154	0.123406	0.269614	0.113867	0.102188	0.272515	0.118408	0.02670109	5.73451e-26	3.58114e-13	1.09376e-05	3.99999	0.298217	0.179981	0.212744	0.309057	0.03090725	0.8639104
3757	1	-255444.8	-255320.2	-124.5256	52.89379	0.009561226	0.0004859407	-0.07112181	0.123574	0.261988	0.116233	0.104289	0.275125	0.118792	0.08485473	6.02107e-64	3.67417e-32	1.44038e-13	4	0.30083	0.179502	0.211334	0.308335	0.01373293	6.178926
3758	0	-254921.8	-254796.2	-125.6757	52.93291	0.04809961	0.0004522185	0.02876919	0.116149	0.268455	0.120698	0.102876	0.273207	0.118615	0.06742919	1.69343e-13	6.14139e-07	0.00422258	3.99578	0.298948	0.180422	0.210815	0.309814	0.09619838	0.7009389
3759	1	-255442.6	-255317.5	-125.0458	52.89379	0.01837819	0.0004900553	0.05481148	0.127479	0.268672	0.117059	0.106949	0.265946	0.113896	0.04686479	9.7373e-34	4.66882e-17	2.67197e-07	4	0.300295	0.179183	0.212735	0.307787	0.1016763	0.4609217
3760	0	-254916.9	-254792	-124.8703	52.67096	0.02994176	0.0004435375	-0.01207036	0.118932	0.269248	0.11416	0.107735	0.268969	0.120956	0.05375747	4.35857e-21	9.86793e-11	0.000112577	3.99989	0.300302	0.178922	0.21177	0.309007	0.04168711	1.289546
3761	1	-255442.2	-255318.1	-124.0894	52.89379	0.006485829	0.0004967573	0.04597852	0.123637	0.26428	0.115145	0.106425	0.277084	0.11343	0.007097989	8.35269e-94	4.32866e-47	9.17487e-20	4	0.299595	0.179618	0.212844	0.307944	0.05307651	0.1337313
3762	0	-254925	-254799.4	-125.5568	52.67096	0.00368922	0.0004572691	-0.01112923	0.126879	0.264738	0.118792	0.106191	0.268143	0.115257	0.09966455	3.58623e-164	2.83704e-82	2.29223e-34	4	0.2972	0.179715	0.212708	0.310376	0.08853532	1.125704
3763	1	-255456	-255331.6	-124.3591	52.89379	0.04536097	0.0004687997	0.01093041	0.129693	0.251422	0.117006	0.109746	0.276139	0.115992	0.0404904	2.97347e-14	2.57404e-07	0.00294365	3.99706	0.300589	0.176895	0.21355	0.308966	0.05142081	0.7874321
3764	0	-254915.2	-254790.1	-125.1345	52.61847	0.009841442	0.0004574051	0.02244016	0.127015	0.265021	0.118046	0.107178	0.26843	0.114309	0.05821987	3.7374e-62	2.89465e-31	3.39249e-13	4	0.299523	0.179121	0.212005	0.30935	0.08066003	0.7217933
3765	1	-255455.2	-255330.9	-124.2951	52.89379	0.0311412	0.0004734724	0.01899731	0.131258	0.260825	0.112259	0.101841	0.276862	0.116956	0.04050685	2.59257e-20	2.40644e-10	0.000162961	3.99984	0.301306	0.177534	0.211076	0.310083	0.05950416	0.6807398
3766	0	-254919.7	-254794.3	-125.3866	52.43413	0.03220371	0.0004596465	0.04311358	0.12076	0.270458	0.113871	0.100987	0.278844	0.115079	0.0370859	1.12595e-19	5.01451e-10	0.000220993	3.99978	0.299523	0.179121	0.212005	0.30935	0.08019947	0.4624207
3767	1	-255447.9	-255324	-123.9542	52.57135	0.0323852	0.0004799325	-0.03497761	0.123851	0.256937	0.119155	0.110227	0.275279	0.11455	0.0748325	1.4331e-19	5.6572e-10	0.000232331	3.99977	0.301279	0.178114	0.213432	0.307174	0.03985489	1.877624
3768	0	-254921.4	-254796	-125.4021	52.99176	0.01237018	0.0004545658	0.05156355	0.120332	0.256606	0.118201	0.107281	0.277855	0.119725	0.02271147	1.19702e-49	5.17925e-25	1.33505e-10	4	0.299887	0.179339	0.211047	0.309727	0.07427501	0.3057753
